class,feature,weight
low_match,loss real,0.009358838866430817
low_match,lotus,0.015281303485792068
low_match,lotus notes,-0.17443307259407945
low_match,lotus sametime,0.0737404885837947
low_match,love,0.16575168499222437
low_match,love use,0.04472669486023372
low_match,low,0.2154683004864943
low_match,low voltage,0.14062471922484782
low_match,loyalty,-0.20453474426279225
low_match,loyalty exchange,-0.03383382494118038
low_match,lstm,0.02020710168230634
low_match,lstm emperical,-0.1326689415231423
low_match,lstm machine,-0.1326689415231423
low_match,lstms,0.010643048549825423
low_match,lstms pytorch,0.010643048549825423
low_match,mac,0.023281869628326665
low_match,mac general,-0.06342378021163027
low_match,mac os,-0.06707459440638362
low_match,mac performed,-0.06342378021163027
low_match,macess,0.09584886352573174
low_match,macess idx,0.09584886352573174
low_match,machine,0.8098367389642523
low_match,machine learning,0.8991049160490456
low_match,machine operation,-0.05069602586500785
low_match,machine support,-0.05069602586500785
low_match,machine visual,-0.04437615530687625
low_match,machinery,0.9566358952694642
low_match,machinery control,0.038353013867576426
low_match,machinery maintenance,1.3126224697255426
low_match,machinery marketing,-0.006261633080190647
low_match,machinery navy,0.019176506933788213
low_match,machining,-0.03927580922113089
low_match,macintosh,-0.06342378021163027
low_match,macintosh mainframe,-0.06342378021163027
low_match,macro,-0.06787254136547721
low_match,macro media,-0.06787254136547721
low_match,macros,0.0013800053972657632
low_match,mahindra,-0.05200077213756305
low_match,mahindra data,-0.25475240660128834
low_match,mail,-0.5141883840616359
low_match,mail energy,-0.07532697693981126
low_match,mail english,0.09096356812565526
low_match,mail merging,-0.0013932448312170883
low_match,mail microsoft,0.02466818210688141
low_match,mail office,-0.09088907534897443
low_match,mail server,-0.5978633568132976
low_match,mail software,-0.04437615530687625
low_match,mailing,-0.048044546089202465
low_match,mailing access,-0.0034915068233269775
low_match,mailing identifies,-0.0034915068233269775
low_match,mainframe,-0.06342378021163027
low_match,mainframe managerial,-0.06342378021163027
low_match,maintain,0.26657111978763653
low_match,maintain better,-0.0023218950475188925
low_match,maintain general,0.1886584450756873
low_match,maintain inventories,-0.01476867914998935
low_match,maintain inventory,-0.05933646071379107
low_match,maintain organization,-0.0013932448312170883
low_match,maintain records,-0.031489148088104726
low_match,maintained,-0.18474043483521413
low_match,maintained building,-0.09237021741760706
low_match,maintained campus,-0.09237021741760706
low_match,maintaining,-0.04701821289432021
low_match,maintaining fixed,-0.0034915068233269775
low_match,maintaining securing,-0.04138134445372526
low_match,maintains,-0.060348840182565644
low_match,maintains files,-0.0034915068233269775
low_match,maintains inventory,-0.06342378021163027
low_match,maintenance,0.7230097098139913
low_match,maintenance administrator,0.0737404885837947
low_match,maintenance backup,-0.3786854614157009
low_match,maintenance building,-0.14399943274913385
low_match,maintenance business,-0.028254656474130255
low_match,maintenance customer,0.14170662906390505
low_match,maintenance data,-0.005553752080350654
low_match,maintenance electrical,0.14704290339514922
low_match,maintenance engineering,-0.10796389963103846
low_match,maintenance filing,-0.0034915068233269775
low_match,maintenance information,-0.34225802336263905
low_match,maintenance installation,-0.11883838826735658
low_match,maintenance key,-0.07532697693981126
low_match,maintenance leadership,0.1313042192905773
low_match,maintenance maintenance,-0.04437615530687625
low_match,maintenance plc,0.09462100322487173
low_match,maintenance practice,0.03820079824710402
low_match,maintenance repair,-0.06839200572771259
low_match,maintenance server,-0.17264995646552156
low_match,maintenance ship,0.038353013867576426
low_match,maintenance software,0.03820079824710402
low_match,maintenance technical,-0.10412847358808386
low_match,maintenance technician,0.21624390128589438
low_match,maintenance troubleshooting,0.6642583961525445
low_match,maintenance vat,-0.11676978900922233
low_match,major,-0.18396741496992386
low_match,major incident,-0.17264995646552156
low_match,make,0.0476899732263455
low_match,make informed,-0.08044905557518187
low_match,make valuable,0.001231633526489913
low_match,makes,-0.04138134445372526
low_match,makes sense,-0.04138134445372526
low_match,making,-0.1953057578056809
low_match,making direction,0.025698584753677502
low_match,malayalam,-0.011005364788055704
low_match,malwarebytes,0.06143154577213004
low_match,malwarebytes computer,0.03071577288606502
low_match,malwarebytes recuva,0.03071577288606502
low_match,manage,0.18307018357547486
low_match,managed,-0.03671360565157273
low_match,managed 200,-0.04138134445372526
low_match,managed activities,0.021733691127359893
low_match,managed services,-0.07532697693981126
low_match,management,-1.1164078292893287
low_match,management ability,6.286061682205616e-05
low_match,management account,-0.16178099693002365
low_match,management accounting,0.005319015278170193
low_match,management accounts,0.095137364451529
low_match,management adaptability,-0.21107498381325224
low_match,management administration,0.03820079824710402
low_match,management administrative,-0.0422511120257141
low_match,management advanced,0.0005331652889117827
low_match,management agricultural,0.24519552678023018
low_match,management analyst,-0.16837822240452852
low_match,management associate,0.05044658671604213
low_match,management auditing,-0.06895570775381861
low_match,management automation,-0.13492327100871893
low_match,management backup,-0.17264995646552156
low_match,management bank,-0.21107498381325224
low_match,management bba,0.054237389513682316
low_match,management budget,0.025698584753677502
low_match,management budgeting,0.07682510355863068
low_match,management business,0.049619495685437
low_match,management camera,0.08027758205864596
low_match,management change,-0.06461997518528206
low_match,management chemical,-0.1553986354705477
low_match,management clerical,0.039331046860692935
low_match,management client,-0.13282630765261247
low_match,management closing,-0.011005364788055704
low_match,management cnns,0.010643048549825423
low_match,management commerce,0.08027758205864596
low_match,management communication,-0.1706426947640914
low_match,management company,0.026279524513134325
low_match,management computer,-0.0213143769806173
low_match,management contracts,-0.16680812218964608
low_match,management crm,0.0228424842110388
low_match,management cross,-0.22362271373505344
low_match,management customer,0.043226186946779134
low_match,management data,-0.009713149678484323
low_match,management database,-0.3307623544213001
low_match,management defect,0.16851229568710382
low_match,management design,-0.011284985572093715
low_match,management development,-0.08745465765930788
low_match,management document,-0.06342378021163027
low_match,management documentation,-0.14686924149884908
low_match,management electrical,-0.02402584051044669
low_match,management employee,0.5024388057451905
low_match,management engineer,-0.1257091902179305
low_match,management engineering,-0.10592801112775287
low_match,management equipment,-0.028341739176549557
low_match,management escalation,-0.17264995646552156
low_match,management expense,0.009358838866430817
low_match,management fetch,-0.05055424746129055
low_match,management finance,0.040982466267716414
low_match,management financial,-0.07383750994431929
low_match,management forecasting,-0.16292681930760433
low_match,management forms,0.019176506933788213
low_match,management functional,-0.10637036434529036
low_match,management gd,0.02890493362974009
low_match,management ged,0.019176506933788213
low_match,management google,0.40861198121164455
low_match,management graduate,0.01509687397904708
low_match,management hr,-0.07692132423039279
low_match,management hvac,0.25672021447162563
low_match,management illustrator,0.0051129980043381415
low_match,management implementation,-0.14362523059037557
low_match,management index,-0.3786854614157009
low_match,management information,-0.016713023456957365
low_match,management inspection,-0.05339582393157387
low_match,management integration,-0.3753511530374973
low_match,management interoperability,-0.018202010271086873
low_match,management inventory,0.12291479977142271
low_match,management invoice,0.025698584753677502
low_match,management leadership,-0.2950434532255041
low_match,management lean,-0.09488444762572099
low_match,management logistics,-0.04437615530687625
low_match,management machine,0.16006492803198616
low_match,management management,-0.013893855848420077
low_match,management networking,-0.11368755926358268
low_match,management new,-0.0006178406703540489
low_match,management obtain,-0.05055424746129055
low_match,management online,-0.11730797167100192
low_match,management optimization,0.041220169970717535
low_match,management oracle,-0.06895570775381861
low_match,management organization,0.525348120341463
low_match,management organizational,-0.12350960214482302
low_match,management pick,0.019176506933788213
low_match,management policies,-0.010437625726187349
low_match,management portfolio,-0.08670677261387792
low_match,management postgresql,-0.23615042804243788
low_match,management preparation,-0.06787254136547721
low_match,management process,-0.17021075200791866
low_match,management processing,0.1816393338300125
low_match,management procurement,-0.015418890843930269
low_match,management product,0.007761539400740053
low_match,management production,-0.05339582393157387
low_match,management program,0.009148312083012838
low_match,management programming,-0.12386426934338708
low_match,management project,0.5822866123298094
low_match,management property,-0.08943518734210824
low_match,management proposals,0.06706686494722969
low_match,management public,0.05095233459500257
low_match,management purchasing,-0.06698124175099077
low_match,management qa,-0.159724808065219
low_match,management quality,-0.28058616056999913
low_match,management real,0.01844405480823141
low_match,management recommender,0.0828282785070241
low_match,management record,0.23858297498706585
low_match,management relationship,-0.012770660038889397
low_match,management repair,0.07973942084146958
low_match,management report,0.08208866022878136
low_match,management reporting,0.059093462497822435
low_match,management reports,-0.06342378021163027
low_match,management revenue,-0.018202010271086873
low_match,management rfp,0.0997754194047692
low_match,management risk,0.10605165605479318
low_match,management robotic,-0.12386426934338708
low_match,management safety,0.09739154510379928
low_match,management sales,-0.44343942269775477
low_match,management selection,0.08208866022878136
low_match,management self,-0.14399943274913385
low_match,management selling,-0.010437625726187349
low_match,management senior,0.02654286045084846
low_match,management shipping,0.08027758205864596
low_match,management skills,-0.16505276606429575
low_match,management software,-0.03702301815299659
low_match,management staff,0.06546715258509417
low_match,management staffing,0.0997754194047692
low_match,management stakeholder,0.15933384353091287
low_match,management storage,-0.018202010271086873
low_match,management strong,0.016365610264673012
low_match,management structured,0.018058737901437596
low_match,management systems,0.08415694144062634
low_match,management tables,-0.010437625726187349
low_match,management task,-0.17264995646552156
low_match,management tasks,0.1816393338300125
low_match,management team,-0.052754619531762706
low_match,management tech,-0.11369888583122836
low_match,management technical,0.12199680307246544
low_match,management technology,0.08027758205864596
low_match,management testing,-0.16512636052946372
low_match,management threads,-0.0004996123427570001
low_match,management time,-0.08318070161985906
low_match,management tools,0.12576338010291635
low_match,management total,0.015443649884328265
low_match,management trainee,-0.489740708236742
low_match,management training,0.0025227679944681055
low_match,management troubles,0.019176506933788213
low_match,management troubleshooting,-0.5978633568132976
low_match,management type,-0.06342378021163027
low_match,management updates,-0.17264995646552156
low_match,management vat,-0.058384894504611165
low_match,management vendor,-0.22830369055407712
low_match,management venture,0.08027758205864596
low_match,management verbal,0.12102992992757058
low_match,management windows,-0.027807201154492298
low_match,management workflow,0.10355067387372584
low_match,manager,-0.5498604505537308
low_match,manager account,-0.07532697693981126
low_match,manager accounting,0.1093279273150839
low_match,manager application,0.044954508144095476
low_match,manager assistant,-0.07834232953807564
low_match,manager business,-0.05379096108401835
low_match,manager customer,-0.1518961033104797
low_match,manager database,-0.08770351402236629
low_match,manager departments,-0.0034915068233269775
low_match,manager design,-0.23446207565303673
low_match,manager director,-0.076493174556549
low_match,manager engineering,0.07531245894517317
low_match,manager engineers,-0.07532697693981126
low_match,manager event,-0.07594805165523985
low_match,manager facility,0.15798077066439953
low_match,manager hardware,-0.17158863557235726
low_match,manager inside,0.008225558366337479
low_match,manager key,-0.07532697693981126
low_match,manager lead,-0.03650714314785999
low_match,manager logistics,0.041220169970717535
low_match,manager machine,0.0231285172960266
low_match,manager maintenance,-0.03990693274771978
low_match,manager manager,0.093167237770312
low_match,manager marketing,-0.09505313439377511
low_match,manager network,0.0997754194047692
low_match,manager new,-0.06895570775381861
low_match,manager non,-0.006261633080190647
low_match,manager office,0.1886584450756873
low_match,manager preparation,-0.0034915068233269775
low_match,manager principal,-0.0004996123427570001
low_match,manager product,0.08027758205864596
low_match,manager project,-0.4105550023250741
low_match,manager qa,-0.04437615530687625
low_match,manager quality,-0.054504213582323484
low_match,manager regarding,-0.0034915068233269775
low_match,manager robust,-0.14230956950391077
low_match,manager route,0.015443649884328265
low_match,manager sales,0.05389871357030625
low_match,manager senior,-0.2573589395129022
low_match,manager shift,0.015443649884328265
low_match,manager software,0.13497833351694088
low_match,manager sr,-0.12767105929048697
low_match,managerial,-0.21036560843209778
low_match,managerial accounting,-0.06342378021163027
low_match,managerial managerial,-0.06342378021163027
low_match,managers,-0.0034915068233269775
low_match,managers volunteers,-0.0034915068233269775
low_match,manages,-0.006983013646653955
low_match,manages accounts,-0.0034915068233269775
low_match,manages corporate,-0.0034915068233269775
low_match,managing,-0.3840619303604259
low_match,managing excel,-0.05555365028523151
low_match,managing long,-0.07532697693981126
low_match,managing market,0.01556671842422805
low_match,managing marketing,-0.11614194698137115
low_match,managing materials,-0.04138134445372526
low_match,managing month,0.001231633526489913
low_match,managing multiple,-0.12040627493297786
low_match,mandarin,9.741925401606591e-05
low_match,mandarin cantonese,0.008976937177515427
low_match,manipulation,-0.05306402078022572
low_match,manipulation data,-0.025644253460314702
low_match,manner,-0.052560024444047546
low_match,manual,-0.106915016451898
low_match,manual fhwa,0.022249506260910604
low_match,manual testing,-0.11930839312429144
low_match,manual uniform,0.022249506260910604
low_match,manuals,-0.05145750591172962
low_match,manuals communication,-0.07594805165523985
low_match,manuals high,-0.07594805165523985
low_match,manuals successfully,0.021733691127359893
low_match,manufacturing,0.04401307783499338
low_match,manufacturing apqp,0.02890493362974009
low_match,manufacturing documentation,-0.04631216905188587
low_match,manufacturing engineer,-0.20454532210784798
low_match,manufacturing engineering,-0.19804007329200982
low_match,manufacturing kaizen,-0.05339582393157387
low_match,manufacturing manufacturing,0.02890493362974009
low_match,manufacturing ms,-0.05339582393157387
low_match,manufacturing planning,-0.05339582393157387
low_match,manufacturing practices,-0.05339582393157387
low_match,manufacturing process,-0.09570429936333445
low_match,manufacturing processes,0.050527674965862836
low_match,manufacturing quality,0.06742269601319222
low_match,manufacturing retailing,-0.04138134445372526
low_match,manufacturing support,0.940928175021765
low_match,manufacturing systems,0.12064221826162931
low_match,manufacturing technician,-0.1136519093207698
low_match,manufacturing test,-0.002025874750036012
low_match,maple,0.08483850805948967
low_match,maple mechanical,0.08483850805948967
low_match,mapping,-0.06124458527872881
low_match,mapping conjoint,-0.04138134445372526
low_match,mapreduce,-0.14230956950391077
low_match,mapreduce spark,-0.14230956950391077
low_match,marine,0.038353013867576426
low_match,marine maintenance,0.038353013867576426
low_match,market,-0.018050639268893467
low_match,market analysis,-0.11486558918942091
low_match,market data,0.0051129980043381415
low_match,market evaluation,-0.010437625726187349
low_match,market expansion,-0.2118899084834259
low_match,market marketing,0.006688552690502578
low_match,market materials,-0.11743503726135829
low_match,market media,0.0051129980043381415
low_match,market mentoring,0.0997754194047692
low_match,market microsoft,-0.07532697693981126
low_match,market planning,0.08027758205864596
low_match,market rate,-0.16648886770598814
low_match,market research,0.3545281720662954
low_match,market share,-0.005841996618461722
low_match,market trends,0.08224590317626082
low_match,marketing,-0.13151036535342991
low_match,marketing advertising,-0.0575228927450712
low_match,marketing campaigns,-0.48974627046798097
low_match,marketing consulting,-0.07532697693981126
low_match,marketing content,0.041220169970717535
low_match,marketing director,-0.19774039595971205
low_match,marketing excel,-0.06895570775381861
low_match,marketing executive,-0.38582920155857997
low_match,marketing finance,-0.010437625726187349
low_match,marketing management,0.01844405480823141
low_match,marketing manager,0.17368235461965328
low_match,marketing market,0.08993312988579788
low_match,marketing marketing,0.033954911472735
low_match,marketing material,-0.07594805165523985
low_match,marketing materials,-0.09734721975754367
low_match,marketing medical,-0.07532697693981126
low_match,marketing mentoring,-0.006261633080190647
low_match,marketing network,-0.05332473401365891
low_match,marketing operations,0.2029860408243147
low_match,marketing outside,-0.11368755926358268
low_match,marketing plan,0.22991118533168162
low_match,marketing plans,0.0051129980043381415
low_match,marketing program,0.08027758205864596
low_match,marketing promotion,-0.07594805165523985
low_match,marketing research,0.022249506260910604
low_match,marketing sales,0.20254993764185772
low_match,marketing spanish,-0.0013932448312170883
low_match,marketing strategies,-0.23706154690622555
low_match,marketing strategist,0.0051129980043381415
low_match,marketing strategy,0.37749600456783877
low_match,marketing strong,-0.07532697693981126
low_match,marketing team,-0.13700148553132732
low_match,marketing technology,0.0051129980043381415
low_match,marketing telecom,-0.06895570775381861
low_match,marketing user,0.2029860408243147
low_match,markets,-0.14768646199729202
low_match,markets development,-0.07532697693981126
low_match,markets investment,-0.04328721815046001
low_match,mas,0.20779148722186624
low_match,mas90,0.07556360135604065
low_match,mas90 excel,0.07556360135604065
low_match,masinde,0.03820079824710402
low_match,masinde muliro,0.03820079824710402
low_match,master,-0.11265643804838504
low_match,master bachelor,0.02077763831307698
low_match,master bba,-0.06342378021163027
low_match,master business,-0.06302481703047871
low_match,master commerce,-0.011005364788055704
low_match,master computer,0.09680832157308768
low_match,master course,-0.022849805173354457
low_match,master degree,-0.021428684911465067
low_match,master peachtree,0.008976937177515427
low_match,master science,-0.09162718244251804
low_match,masters,0.26539907533727713
low_match,masters business,0.10860382682083108
low_match,masters machine,-0.11228145004431973
low_match,masters science,0.011771931261952785
low_match,material,0.4715212624183562
low_match,material evaluation,-0.0046903733936678365
low_match,material handler,-0.09237021741760706
low_match,material management,0.6522329362152679
low_match,material networking,-0.07594805165523985
low_match,material science,0.01210934776911719
low_match,material testing,0.048524175577160454
low_match,materials,-0.11003445460560193
low_match,materials access,0.028185687121733898
low_match,materials design,-0.0046903733936678365
low_match,materials mathematics,-0.14904179140438062
low_match,materials matlab,0.02457743959535873
low_match,materials mechanical,-0.003288274058224598
low_match,materials meetings,-0.04704962146771757
low_match,materials microsoft,-0.022639908304787886
low_match,materials policies,0.24742394931929937
low_match,materials processes,-0.05069602586500785
low_match,materials vision,0.0051129980043381415
low_match,math,0.17527718797280362
low_match,math college,0.041220169970717535
low_match,math presentation,0.041220169970717535
low_match,math tutor,0.08244033994143507
low_match,mathcad,0.15369906343024645
low_match,mathematical,0.11599251251369033
low_match,mathematical engineering,0.041220169970717535
low_match,mathematical modelling,0.24519552678023018
low_match,mathematical numerical,-0.05055424746129055
low_match,mathematics,-0.6370999588354297
low_match,mathematics algebra,0.12366050991215286
low_match,mathematics ibm,-0.055869240655728555
low_match,mathematics mechanical,-0.14904179140438062
low_match,mathematics science,-0.2316391265437436
low_match,mathematics statistics,-0.1182091060467682
low_match,maths,0.012548756175721659
low_match,maths sc,0.012548756175721659
low_match,matlab,-0.2859108318876793
low_match,matlab excel,0.03060416738193328
low_match,matlab machine,-0.04328721815046001
low_match,matlab mechanical,-0.0017727291021132486
low_match,matlab microsoft,0.010553642159306471
low_match,matlab nlp,-0.06064251708120813
low_match,matlab node,-0.022849805173354457
low_match,matlab python,0.0625199061373096
low_match,matplotlib,-0.4507657588285588
low_match,matplotlib keras,0.07110888098234724
low_match,matplotlib python,0.07409081585303741
low_match,matplotlib seaborn,-0.40497132241952033
low_match,matplotlib tech,-0.11776079333300586
low_match,max,0.08666591002829914
low_match,max facet,0.09584886352573174
low_match,mb,-0.0004996123427570001
low_match,mb memory,-0.027807201154492298
low_match,mb mfc,0.027217348807302432
low_match,mba,-0.144037765595991
low_match,mba bachelor,-0.06810241440191786
low_match,mba bba,0.038449830629237715
low_match,mba finance,-0.06787254136547721
low_match,mba management,0.054237389513682316
low_match,mca,0.5129259234934971
low_match,mcafee,0.07835492087919921
low_match,mcafee endpoint,0.07835492087919921
low_match,meaningful,-0.06221972291173229
low_match,meaningful data,0.012548756175721659
low_match,meaningful employment,-0.006261633080190647
low_match,meaningful insights,-0.08044905557518187
low_match,means,-0.13065190736655155
low_match,means clustering,-0.1326689415231423
low_match,means sde,0.0370386818157524
low_match,measurement,0.2067068681751235
low_match,measurement tooling,0.03553243360827679
low_match,measurements,-0.02437691926566723
low_match,measurements electrical,-0.0046903733936678365
low_match,measurements engineering,-0.0046903733936678365
low_match,mechanical,-0.6826452032283366
low_match,mechanical 652,0.019176506933788213
low_match,mechanical design,-0.2738655641948242
low_match,mechanical electrical,-0.009085919854784739
low_match,mechanical engineer,-0.21588630529418637
low_match,mechanical engineering,0.2597091084139391
low_match,mechanical foreman,0.08483850805948967
low_match,mechanical hydraulic,0.014120445745728814
low_match,mechanical industrial,-0.036404020542173746
low_match,mechanical machine,-0.0733591912323787
low_match,mechanical mechanical,0.14656049208961358
low_match,mechanical meetings,0.11443683281861823
low_match,mechanical messaging,-0.09237021741760706
low_match,mechanical navy,0.08483850805948967
low_match,mechanical scanning,0.03553243360827679
low_match,mechanical systems,-0.4230082703545829
low_match,mechanical technician,-0.11624941165308884
low_match,mechanisms,0.12197333021000736
low_match,mechanisms search,0.12197333021000736
low_match,mechatronics,0.03553243360827679
low_match,mechatronics engineering,0.03553243360827679
low_match,media,0.2729827045027879
low_match,media director,-0.06787254136547721
low_match,media formats,-0.016539546980431117
low_match,media machine,0.019514266036377806
low_match,media management,0.43619561690822334
low_match,media relations,0.0051129980043381415
low_match,mediaocean,0.08027758205864596
low_match,mediaocean communication,0.08027758205864596
low_match,mediasource,0.021733691127359893
low_match,mediasource factiva,0.021733691127359893
low_match,medical,-0.10960417885853276
low_match,medical practices,-0.07532697693981126
low_match,medical receptionist,0.022249506260910604
low_match,medical record,0.013727128144524266
low_match,medicine,0.1333348875278545
low_match,medicine company,0.19094131159752595
low_match,medicine managing,-0.11368755926358268
low_match,meet,-0.3383451198027661
low_match,meeting,-0.1766691124046283
low_match,meeting facilitation,-0.08318070161985906
low_match,meetings,-0.030278068125922607
low_match,meetings access,-0.07553164943030496
low_match,meetings excel,0.0015686247517921871
low_match,meetings mentor,-0.11368755926358268
low_match,meetings microsoft,-0.07306727315857624
low_match,meetings ms,-0.09993948422685726
low_match,member,-0.19984185579567557
low_match,member tutor,0.03820079824710402
low_match,member validation,-0.05069602586500785
low_match,members,0.027965254336893165
low_match,members drawing,0.07857155909114188
low_match,memory,-0.027807201154492298
low_match,memory mentoring,-0.027807201154492298
low_match,memtest86,0.12556815544263342
low_match,memtest86 falcon,0.03071577288606502
low_match,memtest86 malwarebytes,0.03071577288606502
low_match,mentality,-0.48943349474919506
low_match,mentor,-0.18183635964198996
low_match,mentor new,0.019929754553957825
low_match,mentor office,-0.11368755926358268
low_match,mentoring,-0.22071835511062615
low_match,mentoring engineering,0.019176506933788213
low_match,mentoring natural,-0.006261633080190647
low_match,mentoring office,0.0997754194047692
low_match,mentoring support,0.019176506933788213
low_match,mentoring web,-0.036151388900171465
low_match,mentorship,-0.03202131173485055
low_match,mentorship industry,-0.03202131173485055
low_match,merchandising,-0.06579142545112153
low_match,merging,-0.0013932448312170883
low_match,merging contracts,-0.0013932448312170883
low_match,messaging,-0.036599866591466405
low_match,messaging microsoft,-0.07818041696592028
low_match,messaging office,0.08027758205864596
low_match,meta,-0.033316353280656165
low_match,meta cepton,-0.033316353280656165
low_match,metal,0.06462949021323482
low_match,metal fabrication,0.08483850805948967
low_match,metallurgy,-0.48636561468887235
low_match,methodologies,0.05092466827995106
low_match,methodologies database,-0.002025874750036012
low_match,methodology,0.14575634679695953
low_match,methodology microsoft,-0.12767105929048697
low_match,methods,0.15795668142651656
low_match,methods judge,-0.04138134445372526
low_match,meticulous,3.937046553148203e-05
low_match,meticulous way,0.0625199061373096
low_match,metrics,0.12650779462463416
low_match,mfc,-0.017195485632535618
low_match,mfc office,0.0017134178840584506
low_match,mfc threads,-0.016539546980431117
low_match,microcontroller,-0.2606496164292801
low_match,microcontroller arduino,-0.2606496164292801
low_match,microprocessor,0.03611747580287519
low_match,microsoft,-0.4817197005843886
low_match,microsoft access,0.10176764589624095
low_match,microsoft applications,-0.10953047059794863
low_match,microsoft ax,-0.2600286070649022
low_match,microsoft azure,0.158818771215675
low_match,microsoft dynamics,0.0051129980043381415
low_match,microsoft excel,-0.19038630786374652
low_match,microsoft office,-0.6719014533862838
low_match,microsoft outlook,0.2437947737944395
low_match,microsoft powerpoint,0.11920655077317713
low_match,microsoft project,-0.31073837038427077
low_match,microsoft research,0.026204241668068323
low_match,microsoft sql,-0.04138134445372526
low_match,microsoft team,-0.03564745264837645
low_match,microsoft test,-0.03564745264837645
low_match,microsoft visio,-0.03272770404988545
low_match,microsoft windows,0.12560226656965068
low_match,microsoft word,0.1254676724227413
low_match,microstation,0.303117149876036
low_match,microstation guidesign,0.022249506260910604
low_match,microstation peak,0.022249506260910604
low_match,microwave,0.14193150483730746
low_match,microwave communications,0.09462100322487173
low_match,middle,0.041220169970717535
low_match,middle school,0.041220169970717535
low_match,middleware,-0.10821524582896205
low_match,migration,-0.029316328726706916
low_match,migration database,0.08027758205864596
low_match,migration nas,0.0017134178840584506
low_match,migration network,-0.11327042207819618
low_match,mikrotik,-0.7507023060749946
low_match,mikrotik knowledge,-0.3753511530374973
low_match,mikrotik router,-0.3753511530374973
low_match,military,-0.008780356848759179
low_match,military veteran,-0.006261633080190647
low_match,mining,-0.08849234563233122
low_match,mining artificial,-0.025096121324108957
low_match,mining data,-0.09340631501864645
low_match,mining deep,-0.10109962107247013
low_match,mining machine,-0.21785073227935262
low_match,mining natural,0.09383720681516265
low_match,mining python,0.17985821409373706
low_match,mining saas,-0.018202010271086873
low_match,minitab,-0.040790471181151436
low_match,minitab catalysis,0.0625199061373096
low_match,minitab kanban,0.02890493362974009
low_match,minitab powerpoint,-0.05339582393157387
low_match,minitab process,-0.05339582393157387
low_match,minor,-0.15425264355174256
low_match,minor accounting,-0.08318070161985906
low_match,mis,0.007940025591461118
low_match,mis finance,-0.06787254136547721
low_match,mis modeling,-0.06787254136547721
low_match,miscellaneous,0.7514439953581952
low_match,miscellaneous tasks,0.7514439953581952
low_match,mission,-0.2505197427310623
low_match,mixing,-0.05069602586500785
low_match,mixing technical,-0.05069602586500785
low_match,ml,-0.5275576635403006
low_match,ml algorithm,0.01988838849827485
low_match,ml algorithms,0.16398610848369072
low_match,ml applications,-0.11228145004431973
low_match,ml design,-0.12960424017965777
low_match,ml models,0.10812318655746352
low_match,ml nlp,-0.36254470029373254
low_match,ml testing,-0.18127235014686627
low_match,mobile,0.3513383658663388
low_match,mobile development,0.16055516411729193
low_match,mode,-0.2125203137046528
low_match,mode decomposition,-0.1326689415231423
low_match,model,-1.3123300520052408
low_match,model building,0.015214089513109172
low_match,model depending,0.01988838849827485
low_match,model deployment,-0.7270753508203199
low_match,model development,0.06776881641544368
low_match,model training,-0.8811076430328908
low_match,model validation,-0.0733591912323787
low_match,modeler,0.01988838849827485
low_match,modeler like,0.01988838849827485
low_match,modeling,0.22690193255729182
low_match,modeling architectural,-0.09237021741760706
low_match,modeling business,-0.059768914060726784
low_match,modeling coding,-0.04138134445372526
low_match,modeling data,-0.344461122919953
low_match,modeling developer,-0.06787254136547721
low_match,modeling executive,-0.06895570775381861
low_match,modeling fraud,-0.051749531801394584
low_match,modeling hardware,0.018058737901437596
low_match,modeling jr,0.01988838849827485
low_match,modeling leadership,-0.06895570775381861
low_match,modeling motorola,0.018058737901437596
low_match,modeling natural,-0.009918357521388465
low_match,modeling predictive,0.7381247859199933
low_match,modeling python,-0.06550429816219293
low_match,modeling stakeholder,0.013739892668968523
low_match,modeling tech,-0.022849805173354457
low_match,modelling,0.4679279462457983
low_match,modelling data,-0.025653423398058442
low_match,modelling design,-0.04138134445372526
low_match,modelling machine,0.39410613134502154
low_match,modelling natural,-0.04064214973810826
low_match,modelling statistical,0.28544637377345716
low_match,modelling tech,-0.1326689415231423
low_match,models,0.2718834748724991
low_match,models azure,0.12197333021000736
low_match,models built,0.0965867275682689
low_match,models cutting,-0.04138134445372526
low_match,models data,-0.007522600910054122
low_match,models experienced,0.12197333021000736
low_match,models intricacies,0.0370386818157524
low_match,models like,-0.022617386060351262
low_match,models machine,0.3429671511250029
low_match,models projects,-0.06064251708120813
low_match,models simultaneously,-0.022617386060351262
low_match,models time,0.06482620881690357
low_match,models worked,0.06482620881690357
low_match,modems,0.07710459123316687
low_match,modems processes,-0.14399943274913385
low_match,module,0.03553243360827679
low_match,module process,0.03553243360827679
low_match,modules,-0.04437615530687625
low_match,modules process,-0.04437615530687625
low_match,molding,0.16261270351855348
low_match,molding compression,-0.0046903733936678365
low_match,molding material,-0.0046903733936678365
low_match,money,0.04774198633613696
low_match,money orders,0.021733691127359893
low_match,money policies,0.025698584753677502
low_match,money powerpoint,0.009358838866430817
low_match,mongodb,0.13694056673299268
low_match,mongodb nosql,0.0370386818157524
low_match,mongodb python,-0.06166503023058426
low_match,monitor,-0.0034915068233269775
low_match,monitor flow,-0.0034915068233269775
low_match,monitored,0.021733691127359893
low_match,monitored daily,0.021733691127359893
low_match,monitoring,-0.2232669439016378
low_match,monitoring construction,0.7514439953581952
low_match,monitoring continuous,0.013739892668968523
low_match,monitoring evaluation,0.03820079824710402
low_match,monitoring plugin,0.05809265088318906
